Price,Title,Fuel,Mileage,Year
43 500,Chery Tiggo 2 Confort,Essence,60000.0,2020
87 000,Haval Jolion,Essence,40000.0,2022
208 000,Mercedes-Benz Classe C AMG,Essence,40000.0,2022
53 000,Hyundai Grand i10,Essence,54000.0,2021
68 000,Seat Ibiza FR,Essence,100000.0,2020
169 000,Mercedes-Benz CLA AMG,Essence,20000.0,2020
67 000,Seat Ibiza FR,Essence,50000.0,2020
85 000,Volkswagen T-roc,Essence,87000.0,2020
113 000,Mercedes-Benz GLA AMG,Essence,74000.0,2016
115 000,Mercedes-Benz Classe C AMG,Essence,170000.0,2014
188 000,Audi Q3 Sportback,Essence,10000.0,2021
215 000,Audi Q5,Diesel,100000.0,2018
125 000,Volkswagen Golf 8 R-Line,Essence,70000.0,2021
185 000,Jaguar F-Pace R-DYNAMIC,Diesel,165000.0,2017
77 000,Peugeot 3008 GT-line,Essence,260000.0,2017
Non dédouané                    350 000,Land Rover Range Rover Velar R-Dynamic,Diesel,100000.0,2019
255 000,Porsche Panamera PLATINUM édition,Essence,100000.0,2014
295 000,Land Rover Range Rover Velar R-Dynamic,Essence,90000.0,2020
Sous leasing                    182 900,Dongfeng Forthing T5 EVO,Essence,4000.0,2023
47 000,Chery Tiggo 3,Essence,75000.0,2018
85 000,Audi Q3,Essence,77000.0,2017
66 000,Renault Kadjar Intens,Essence,150000.0,2018
155 000,Volkswagen Golf 8 R-Line,Essence,40000.0,2021
205 000,Mercedes-Benz Classe C AMG,Hybride,35000.0,2020
80 000,Volkswagen Golf 7 Join,Essence,120000.0,2019
99 000,BMW Série 4 Gran Coupé Luxury,Essence,100000.0,2018
161 000,Hyundai Tucson,Essence,24000.0,2023
87 000,Hyundai Tucson,Essence,120000.0,2020
92 000,BMW Série 1 Pack sport,Essence,70000.0,2020
45 000,Fiat Panda City Cross,Essence,20000.0,2022
125 000,BMW Série 4 Gran Coupé 418 PACK M,Essence,110000.0,2017
77 000,Mercedes-Benz Classe E AMG,Essence,135000.0,2011
215 000,Mercedes-Benz Classe C AMG,Essence,80000.0,2022
65 000,Dongfeng SX3,Essence,30000.0,2021
128 000,Volkswagen Golf 8 United,Essence,16000.0,2021
172 000,Mercedes-Benz Classe A AMG,Essence,15000.0,2022
148 000,Mercedes-Benz Classe C AMG,Diesel,80000.0,2019
62 000,MG GS Luxe,Essence,115000.0,2017
Sous leasing                    122 800,Mitsubishi ASX 4WD,Essence,55000.0,2021
126 000,Land Rover Discovery,Diesel,130000.0,2017
185 000,Audi A5 Sportback,Essence,70000.0,2021
45 000,BMW Série 7 Individuel,Essence,300000.0,2008
245 000,Land Rover Range Rover Sport,Diesel,160000.0,2014
110 000,BMW Série 4 Coupé,Essence,78000.0,2017
61 000,MG GS Luxe Plus,Essence,100000.0,2017
40 000,Peugeot RCZ,Essence,171000.0,2011
118 000,Land Rover Discovery Sport,Diesel,94000.0,2016
87 000,Volkswagen Amarok AWD,Diesel,180000.0,2016
55 000,BMW Série 7 740I FACE-LIFT,Essence,220000.0,2008
69 000,Ford Ecosport Titanium,Essence,67000.0,2022
120 000,Toyota Corolla Cross Hybride High,Hybride,36000.0,2022
58 000,MG ZS Confort Plus,Essence,141000.0,2019
85 000,KIA Sportage,Essence,150000.0,2019
74 000,BMW Série 3 coupé Kit M///,Essence,152000.0,2012
71 000,Mercedes-Benz Classe C AMG,Essence,200000.0,2011
75 000,Audi A5 Coupé,Essence,109000.0,2014
58 500,KIA Rio 5p SX,Essence,35000.0,2020
36 500,BMW Série 1 Business Line,Essence,251000.0,2012
78 000,Volkswagen Golf 7 Sound,Essence,125000.0,2018
170 000,Mercedes-Benz CLA AMG,Hybride,25000.0,2021
135 000,Mercedes-Benz Classe A AMG,Hybride,35000.0,2020
50 000,Peugeot 308,Essence,102000.0,2020
67 000,Ford Ecosport Titanium,Essence,44000.0,2022
62 000,Fiat 500 Cult Club,Essence,3000.0,2023
115 000,Mercedes-Benz Classe A AMG,Essence,60000.0,2021
110 000,Volkswagen Tiguan R-Line,Essence,160000.0,2019
40 000,Volkswagen Scirocco,Essence,200000.0,2010
115 000,Audi A5 Sportback,Essence,80000.0,2019
100 000,Hyundai Tucson,Diesel,81000.0,2018
125 000,Land Rover Discovery,Essence,110000.0,2016
110 000,Mercedes-Benz Classe A,Essence,90000.0,2021
178 000,Hyundai Tucson Hybride Top Grade,Diesel,16000.0,2023
51 000,Peugeot 508,Essence,145000.0,2018
145 000,Mercedes-Benz Classe C coupé AMG,Essence,120000.0,2019
230 000,Land Rover Range Rover Sport,Diesel,90000.0,2017
220 000,Porsche Cayenne,Essence,158000.0,2015
67 000,BMW Série 3,Essence,210000.0,2015
108 000,Mercedes-Benz Classe A,Essence,50000.0,2020
66 000,Mercedes-Benz Classe C,Essence,180000.0,2013
83 000,Renault Kadjar,Essence,98000.0,2021
85 000,Land Rover Range Rover Sport,Diesel,208000.0,2007
200 000,Audi Q3,Hybride,40000.0,2023
95 000,KIA Sorento,Diesel,120000.0,2016
118 000,KIA Sportage,Diesel,140000.0,2018
53 000,KIA Rio 5p SX PLUS,Essence,99000.0,2020
Sous leasing                    47 100,Wallyscar 719,Essence,86573.0,2023
61 000,Renault Megane Sedan,Essence,46000.0,2019
78 000,Ford Ecosport,Essence,19000.0,2022
58 000,Mercedes-Benz ML,Diesel,250000.0,2007
36 000,Ford Focus Trend Sport,Essence,180000.0,2014
65 000,Toyota Prado Adventure,Diesel,330000.0,1999
27 500,Peugeot 207 Access Plus,Diesel,290000.0,2011
145 000,Mercedes-Benz CLA,Diesel,60000.0,2021
63 500,Hyundai ix35 Toit Panoramique,Diesel,160000.0,2016
41 300,Volkswagen Polo Sedan Trendline,Essence,170000.0,2020
68 500,Mercedes-Benz Classe A AMG,Essence,180000.0,2014
420 000,Mercedes-Benz GLC Coupé AMG,Essence,0.0,2024
105 000,Mercedes-Benz Classe C,Essence,200000.0,2014
65 000,Ssangyong Tivoli Confort Plus,Essence,4700.0,2018
63 000,Mini 3 portes John Cooper Works,Essence,100000.0,2017
168 000,Toyota Hilux Double Cabine D4D,Diesel,140000.0,2020
255 000,Land Rover Range Rover Evoque HSE,Hybride,60000.0,2022
132 000,Mercedes-Benz Classe A Berline AMG,Essence,100000.0,2020
385 000,Land Rover Range Rover Sport Autobiography,Hybride,60000.0,2021
220 000,Mercedes-Benz CLA AMG,Essence,0.0,2024
480 000,Porsche Cayenne Coupé GTS,Hybride,70000.0,2020
450 000,Mercedes-Benz GLE Coupé,Hybride,30000.0,2022
260 000,Mercedes-Benz Classe E AMG,Hybride,70000.0,2020
270 000,Mercedes-Benz GLC Coupé AMG,Hybride,80000.0,2021
145 000,BMW Série 4 Gran Coupé KIT-M-individual,Essence,120000.0,2016
115 000,Mercedes-Benz CLA,Diesel,130000.0,2017
145 000,Audi A3 Sportback 1.5,Hybride,900.0,2023
190 000,Tesla Model 3 Modèle 3 Highland 2024,Electrique,15000.0,2023
197 000,Mercedes-Benz GLC AMG,Hybride,130000.0,2018
168 000,Mercedes-Benz Classe E,Diesel,158000.0,2020
56 000,Nissan Qashqai,Diesel,147000.0,2016
145 000,Hyundai Tucson,Essence,37000.0,2022
95 000,Audi Q2 Design,Essence,77000.0,2019
62 000,KIA Rio 5p,Essence,51000.0,2021
85 000,Toyota C-HR,Essence,71000.0,2021
78 000,KIA Sportage Black Edition,Essence,117000.0,2018
26 000,Mahindra KUV 100 K6+,Essence,90000.0,2021
75 000,Toyota C-HR,Essence,165000.0,2020
28 000,Ford Fiesta Trend,Essence,161000.0,2013
150 000,BMW Série 4 Coupé M,Essence,85000.0,2019
60 000,Renault Megane Sedan,Essence,70000.0,2021
104 000,Mazda CX-9 High grade,Essence,155000.0,2019
29 500,Ford Fiesta Titanium,Essence,223000.0,2013
26 000,Peugeot Partner,Diesel,320000.0,2009
37 900,Suzuki Celerio,Essence,45000.0,2022
144 900,Mercedes-Benz CLA AMG,Essence,100000.0,2020
90 000,MG HS Trophy,Essence,111000.0,2022
41 500,Seat Ibiza,Essence,83000.0,2019
48 000,Ssangyong Tivoli,Essence,235000.0,2018
32 500,Mahindra KUV 100 K6+,Essence,59000.0,2022
18 000,Hyundai H-1,Essence,999999.0,2006
"29,500 DT",Nissan Micra,Essence,130000.0,2017
"28,600 DT",BMW Serie 1,Essence,240000.0,2007
0 DT,Suzuki Swift,Essence,91000.0,2021
0 DT,Skoda Fabia,Essence,78000.0,2021
0 DT,Kia Optima,Essence,247000.0,2014
"25,800 DT",Fiat Doblo,Diesel,160000.0,2020
"78,000 DT",Mercedes-Benz Classe C,Essence,207600.0,2014
"39,500 DT",Kia Cerato,Essence,14400.0,2015
"55,500 DT",Kia Rio,Essence,90000.0,2021
0 DT,Citroen Berlingo,Diesel,181000.0,2019
0 DT,Renault Megane,Diesel,149000.0,2020
"44,500 DT",Volkswagen Polo,Essence,140000.0,2021
"30,500 DT",Renault Clio,Essence,116000.0,2012
950 DT,Citroen C5,Essence,250.0,2024
0 DT,Chevrolet S-10,Essence,64000.0,2021
0 DT,Renault Clio,Essence,67000.0,2021
"17,500 DT",Peugeot 207,Essence,229999.0,2012
0 DT,Mercedes-Benz Classe A,Essence,48000.0,2019
"20,000 DT",Citroen Nemo,Diesel,420000.0,2014
"13,500 DT",Peugeot 306,Essence,202000.0,2000
0 DT,Fiat Tipo,Diesel,113167.0,2020
"34,000 DT",Citroen C3,Essence,97000.0,2018
"29,000 DT",SsangYong Actyon,Diesel,424000.0,2015
0 DT,Volkswagen Polo,Essence,84200.0,2021
0 DT,Suzuki Celerio,Essence,58000.0,2021
"9,000 DT",Opel Corsa,Essence,312.0,N.C
"1,111 DT",Volkswagen Golf 5,Essence,170000.0,2007
"66,500 DT",Peugeot 3008,Essence,100000.0,2019
0 DT,Mercedes-Benz Classe A,N.C,32000.0,2021
"78,000 DT",Peugeot Partner,Diesel,70000.0,2020
0 DT,Kia Sportage,Diesel,139000.0,2018
"41,500 DT",Skoda Fabia,Essence,130000.0,2021
0 DT,Toyota Corolla,Essence,31000.0,2021
0 DT,Mercedes-Benz Classe C,N.C,26000.0,2022
0 DT,Haval H6,Essence,15000.0,2022
0 DT,Renault Clio,Essence,95000.0,2020
"105,000 DT",BMW Serie 4,Essence,150000.0,2019
"152,000 DT",BMW X4,Essence,62000.0,2016
0 DT,Mercedes-Benz Classe A,Essence,48000.0,2020
0 DT,Volkswagen Golf,Essence,190000.0,2012
0 DT,BMW Serie 5,Essence,140000.0,2017
"53,000 DT",Fiat Tipo,Essence,113000.0,2020
0 DT,Renault Clio,Diesel,,2021
0 DT,Volkswagen Passat CC,Essence,111000.0,2019
0 DT,Volkswagen Golf 8,Essence,38000.0,2021
0 DT,Volkswagen Golf 7,Essence,81000.0,2018
0 DT,Volkswagen Golf 7,Essence,71000.0,2019
0 DT,Peugeot 208,Essence,65000.0,2020
0 DT,Volkswagen Passat,N.C,50000.0,2020
"48,500 DT",Renault Megane,Essence,150000.0,2020
0 DT,Renault Clio,Essence,241000.0,2008
"79,000 DT",Ford Focus,Essence,60000.0,2020
"82,000 DT",Nissan Juke,Essence,27000.0,2023
0 DT,Peugeot Partner,Diesel,119000.0,2021
0 DT,Mitsubishi L200,Diesel,205000.0,2017
"44,000 DT",Peugeot 2008,Essence,117000.0,2018
"33,800 DT",Nissan Micra,Essence,74300.0,2020
0 DT,SEAT Ibiza,Essence,,2014
"67,000 DT",Mercedes-Benz Classe E,Essence,197000.0,2010
"55,000 DT",Audi A6,Essence,166920.0,2016
"41,000 DT",Hyundai i10,Essence,65000.0,2023
0 DT,Volkswagen Golf 8,N.C,69000.0,2021
0 DT,Alfa Romeo Giulietta,Essence,143000.0,2015
0 DT,Volkswagen Passat,Essence,128000.0,2010
"96,000 DT",Kia Sportage,Essence,45000.0,N.C
0 DT,Fiat Linea,Essence,167000.0,2009
"1,111 DT",Jeep Compass,Essence,64000.0,2020
"1,111 DT",BMW Serie 4,Essence,150000.0,2019
"1,111 DT",Land Rover Range Rover Sport,Hybride,42000.0,2020
0 DT,Porsche Cayenne,Essence,10000.0,2015
0 DT,Mercedes-Benz Classe A,Essence,89000.0,2020
0 DT,Renault Captur,N.C,90000.0,2022
"38,500 DT",Fiat Panda,Essence,130000.0,2022
"42,000 DT",Ford Focus,Essence,120000.0,2016
0 DT,Fiat Siena,Essence,200000.0,2006
"75,000 DT",Kia Sportage,Essence,160000.0,2017
"45,500 DT",Fiat 500C,Essence,71000.0,2017
0 DT,Dacia Dokker,Diesel,127000.0,2021
0 DT,Peugeot 308,Diesel,208000.0,2011
0 DT,Hyundai Tucson,Essence,,2008
0 DT,Volkswagen Golf,Diesel,182000.0,2012
0 DT,Volkswagen Golf,Diesel,134000.0,2020
"61,500 DT",Citroen DS5,Essence,110000.0,2017
0 DT,Renault Clio,Essence,90000.0,2019
"42,000 DT",Citroen C3,Essence,98270.0,2018
0 DT,SEAT Ibiza,Essence,48000.0,2019
"117,000 DT",Kia Sportage,N.C,54000.0,2020
"58,000 DT",Volkswagen Passat,Essence,140000.0,2016
"54,000 DT",Peugeot 2008,Essence,90000.0,2019
"22,800 DT",Chery QQ,Essence,104000.0,2019
"45,500 DT",Peugeot 208,Essence,78000.0,2021
"78,000 DT",Audi A3,Essence,98000.0,2020
"13,500 DT",Opel Corsa,Essence,266000.0,2000
"70,000 DT",SEAT Leon,Essence,61847.0,2019
0 DT,Mercedes-Benz Classe CLA,N.C,27000.0,2022
"35,500 DT",Citroen C3,Essence,58000.0,2021
"46,500 DT",Kia Picanto,Essence,28000.0,2021
0 DT,Volkswagen Polo,Essence,81000.0,2022
"90,000 DT",MG ZS,Essence,13.0,2024
"47,000 DT",Nissan Navara,Diesel,315000.0,2012
0 DT,Ford Fiesta,Essence,197000.0,2010
0 DT,Toyota Aygo,Essence,60000.0,2017
0 DT,Mercedes-Benz 220,Diesel,250000.0,2002
0 DT,SEAT Ibiza,Essence,106000.0,2021
0 DT,Volkswagen Golf,Essence,80000.0,2018
0 DT,Kia Sportage,Diesel,24000.0,2017
0 DT,Peugeot Partner,Diesel,105000.0,2020
0 DT,Audi A3,Diesel,210000.0,2010
"30,000 DT",Peugeot 508,Essence,268000.0,2012
"40,500 DT",Renault Clio,Essence,110000.0,2016
0 DT,Mercedes-Benz Classe A,Essence,68653.0,2018
0 DT,BMW Serie 5,Diesel,287586.0,2007
0 DT,Hyundai Grand i10,Essence,94260.0,2017
0 DT,Kia Sportage,Diesel,207991.0,2018
"19,500 DT",Renault Megane,Diesel,350000.0,2007
0 DT,Peugeot 308,Essence,36799.0,2021
"48,500 DT",Kia Rio,Essence,170000.0,2021
"42,500 DT",Renault Clio,Essence,80000.0,2021
0 DT,Toyota Hilux,Diesel,,2018
0 DT,Kia Sportage,Essence,150000.0,2019
0 DT,Renault Kadjar,Essence,60000.0,2023
"8,500 DT",Renault Clio,Essence,300000.0,1993
0 DT,Volkswagen Polo,Essence,189000.0,2012
400 DT,Renault Clio,Essence,,2023
0 DT,Citroen C3,Diesel,92000.0,2020
0 DT,Mercedes-Benz Classe E,Essence,95000.0,2017
0 DT,Fiat Doblo,Diesel,165000.0,2017
"36,500 DT",Citroen C-Elysee,Essence,70000.0,2020
0 DT,Renault Clio,Essence,150000.0,2006
"52,000 DT",Volkswagen Polo,Essence,,2022
"120,000 DT",Mazda BT-50,Essence,190000.0,2015
0 DT,Audi A4,Essence,44000.0,2018
"26,000 DT",Nissan Micra,Essence,160000.0,2013
0 DT,Citroen Berlingo,Diesel,190000.0,2016
0 DT,Peugeot Partner,Diesel,140000.0,2020
"61,500 DT",Kia Rio,Essence,48000.0,2024
"12,800 DT",Opel Corsa,Essence,350000.0,2000
0 DT,Renault Clio,Essence,150000.0,2014
0 DT,Suzuki Celerio,Essence,50000.0,2023
0 DT,Volkswagen Polo,Essence,190000.0,2017
0 DT,Mahindra Hover,Essence,2000.0,2024
0 DT,Dacia Logan MCV,Essence,20000.0,2023
0 DT,Renault Symbol,Essence,120000.0,2012
"46,000 DT",Mazda CX-9,Essence,286000.0,2010
0 DT,Volkswagen Golf,Diesel,203588.0,2012
0 DT,Peugeot 208,Essence,112223.0,2017
0 DT,Renault Symbol,Essence,195000.0,2011
"41,000 DT",Renault Clio,Essence,91300.0,2020
"61,000 DT",SsangYong Tivoli,Essence,74000.0,2020
"77,500 DT",Mercedes-Benz Classe CLA,Essence,170000.0,2014
"67,500 DT",BMW X5,Diesel,280000.0,2008
"40,900 DT",Toyota Aygo,Essence,90000.0,2021
"9,000 DT",Peugeot 205,Essence,111000.0,1993
"27,500 DT",Peugeot 207,Diesel,290000.0,2011
0 DT,BMW Serie 1,Essence,144000.0,2015
0 DT,Kia Sportage,N.C,100000.0,2020
0 DT,Volkswagen Polo,Essence,116000.0,2021
0 DT,Hyundai Grand i10,Essence,90000.0,2021
"1,000 DT",Renault R4,Essence,57000.0,1980
"10,000 DT",Renault Clio,Essence,123000.0,2005
"190,000 DT",Hyundai Santa Fe,Diesel,48000.0,2020
0 DT,Mazda 6,Essence,157000.0,2018
"19,000 DT",Peugeot 206,Essence,,2001
"32,000 DT",Fiat Fiorino,Diesel,112000.0,2019
0 DT,Citroen C3,Essence,81000.0,2021
"173,000 DT",Mercedes-Benz Classe C,Essence,9000.0,2021
0 DT,Volkswagen Golf,Essence,130000.0,2015
"27,000 DT",Chevrolet Spark,Essence,121000.0,2015
"35,000 DT",Peugeot 308,Essence,168000.0,2015
"37,000 DT",SEAT Ibiza,Essence,205000.0,2020
0 DT,Volkswagen Polo,Essence,80000.0,2021
"51,500 DT",Hyundai i20,Essence,72000.0,2022
"19,700 DT",Citroen C3,Essence,195540.0,2007
"85,000 DT",Toyota C-HR,Essence,711000.0,2021
"25,000 DT",Volkswagen Polo,Essence,47000.0,2006
"33,000 DT",Hyundai i10,Essence,88000.0,2018
0 DT,Mazda BT-50,Diesel,,2009
"38,500 DT",Citroen Berlingo,Diesel,76470.0,2015
0 DT,Peugeot 208,Essence,48000.0,2022
"220,000 DT",Mercedes-Benz Classe A,Essence,10000.0,2002
"64,000 DT",Volkswagen Caddy,Diesel,124000.0,2020
"33,000 DT",Peugeot Partner,Diesel,282000.0,2016
0 DT,Mercedes-Benz Classe B,Essence,226000.0,2009
"65,000 DT",BMW X5,Essence,154000.0,2009
"30,000 DT",Peugeot 208,Essence,113000.0,2017
"56,000 DT",Volkswagen Passat,Diesel,300000.0,2013
0 DT,Nissan Micra,Essence,190000.0,2018
0 DT,Renault Megane,Diesel,2021.0,2021
0 DT,Citroen Berlingo,Diesel,95000.0,2020
0 DT,BMW Serie 1,Essence,185000.0,2016
0 DT,Kia Picanto,Essence,30000.0,2022
0 DT,Dacia Sandero,Essence,78000.0,2021
0 DT,Peugeot 208,Essence,28000.0,2023
"75,000 DT",Toyota C-HR,Essence,165000.0,2020
0 DT,Suzuki Celerio,Essence,70000.0,2021
"60,000 DT",Renault Megane,Essence,60000.0,2021
"25,000 DT",Mercedes-Benz Classe A,Essence,100000.0,2002
"8,000 DT",Peugeot 206,Diesel,,2003
0 DT,Volkswagen Golf 8,Essence,60000.0,2021
"22,000 DT",Peugeot 301,Essence,106000.0,2014
"24,500 DT",Peugeot 301,Essence,170000.0,2015
0 DT,Citroen Nemo,Diesel,232000.0,2018
0 DT,Volkswagen Golf 4,Essence,298000.0,2000
"42,500 DT",Suzuki Swift,Essence,49500.0,2019
"42,300 DT",Kia Picanto,Essence,74000.0,2020
0 DT,Renault Clio,Essence,231.0,N.C
"40,000 DT",Kia Picanto,Essence,77000.0,2021
0 DT,Mercedes-Benz Classe C,Essence,,2012
0 DT,Audi Q5,Electrique,53000.0,2021
0 DT,Dacia Duster,Essence,170000.0,2013
0 DT,Hyundai i10,Essence,90.0,N.C
"26,500 DT",Fiat Grande Punto,Essence,194500.0,2014
"32,000 DT",Peugeot 308,Essence,180000.0,2015
"43,000 DT",Renault Clio,Essence,105000.0,2020
0 DT,Mercedes-Benz Classe C,Essence,,2010
0 DT,Peugeot Partner,Diesel,90000.0,2012
"24,800 DT",Renault Clio,Essence,200000.0,2010
0 DT,Volkswagen Polo,Essence,186000.0,2011
"42,500 DT",Volkswagen Polo,Essence,92500.0,2021
"28,000 DT",Volkswagen Passat,Diesel,,2000
0 DT,Skoda Fabia,Essence,82000.0,2021
"15,500 DT",Chevrolet Aveo,Essence,258000.0,2005
"15,500 DT",Renault Symbol,Essence,390000.0,2010
0 DT,Volkswagen Polo,Diesel,200000.0,2001
"175,000 DT",Volkswagen Golf 7,Essence,75000.0,2020
"33,500 DT",BMW Serie 3,Essence,248000.0,2007
0 DT,Hyundai i20,Essence,47000.0,2022
"38,000 DT",Hyundai Accent,Essence,141000.0,2016
